id	output
{"address":"0x2417d8EED5D9e62acF984b60Dab4774b1839702E","chainId":56}	{"name": "BabyAiDoge", "symbol": "BabyAiDoge", "decimals": 18}
{"address":"0x4c74f1814D069B57a593985451996DeD6FE35CEE","chainId":56}	{"name": "BabyAiDoge", "symbol": "BabyAiDoge", "decimals": 18}
{"address":"0xC63AAcF0F4FEDDB7351925e5FE76539Bc6a51eeF","chainId":56}	{"name": "Pepe’s Brother", "symbol": "PBRO", "decimals": 18}
{"address":"0x145dBC9C541c193e3686CF7b5e13eE0003C96108","chainId":56}	{"name": "Honeypot Token", "symbol": "HONEYPOT", "decimals": 18}
{"address":"0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24","chainId":1}	{"name": "Render Token", "symbol": "RNDR", "decimals": 18}
{"address":"0x189B2e03256337DF8b9a49ba388a3EFa38217126","chainId":1}	{"name": "FotonECoin", "symbol": "FTN", "decimals": 18}
{"address":"0xA0A2eE912CAF7921eaAbC866c6ef6FEc8f7E90A4","chainId":56}	{"name": "Deeper Network", "symbol": "DPR", "decimals": 18}
{"address":"0x1B68D0e93a828637ABAb882599Dd825E028145bB","chainId":56}	{"name": "Aphelion", "symbol": "APH", "decimals": 18}
{"address":"0x1ADC04BF47766eEf8F24f85E0D82C2013e80d9C3","chainId":56}	{"name": "UnicornBnB", "symbol": "Unicorn", "decimals": 8}
{"address":"0x8F046a2457a8F1618cAe4706Fa57Bf790e2532a6","chainId":56}	{"name": "RestoreTruthToken", "symbol": "RTT", "decimals": 18}
{"address":"0x6416B734c04b256b4434c7716c1f4DE89D8f20D8","chainId":56}	{"name": "The Money Team", "symbol": "TMT", "decimals": 18}
{"address":"0xBd97529a5792Dd13B627Cfb267B411cD13ff175C","chainId":56}	{"name": "TruthCoin", "symbol": "TRUE", "decimals": 18}
{"address":"0x6Bfd1d9c330930546CDca79A9f4Afa145c203b0C","chainId":56}	{"name": "XFM", "symbol": "XFM", "decimals": 8}
{"address":"0x72Af4262d5165c5434aede6565d3301ba2606612","chainId":56}	{"name": "FLOKIPEPE", "symbol": "FLP", "decimals": 18}
{"address":"0x8D91a3d1e6D81EF2818f3c9Ad0e70AD3F88a79eb","chainId":56}	{"name": "SIKE", "symbol": "SIKE", "decimals": 18}
{"address":"0x7b79609161EAF50eD56c0Ad28c3F4715C96aFbf9","chainId":56}	{"name": "DLP_7b796091", "symbol": "DLP", "decimals": 18}
{"address":"0xA58950F05FeA2277d2608748412bf9F802eA4901","chainId":56}	{"name": "Wall Street Games", "symbol": "WSG", "decimals": 18}
{"address":"0x7D1d2B71386d0813d6d31eefAF50E3D3873AfC23","chainId":56}	{"name": "Chase Full Potential", "symbol": "CFP", "decimals": 18}
{"address":"0x522d53245C821E56C50FcEC03523B2A49740CF5a","chainId":56}	{"name": "Good Life Token", "symbol": "GLT", "decimals": 18}
{"address":"0x9d5dA31F14416ae7a95Ba177319A398F258d813f","chainId":56}	{"name": "ChefCoin", "symbol": "CHEF", "decimals": 18}
{"address":"0xF4A63f40c19fb22bCd5a85b43dAee9a73797D4B1","chainId":56}	{"name": "unicorn network", "symbol": "UNIC", "decimals": 9}
{"address":"0x9b74af7100b1B6997983175DFCa19BbdDe8e449D","chainId":56}	{"name": "Pyy Token", "symbol": "PYY", "decimals": 10}
{"address":"0x092aC429b9c3450c9909433eB0662c3b7c13cF9A","chainId":56}	{"name": "Gold Condor Capital", "symbol": "GCC", "decimals": 18}
{"address":"0xf9E8a37ee3847FF5c41f60919b03b1f9A0A4433E","chainId":56}	{"name": "Eurodom", "symbol": "EUD", "decimals": 18}
{"address":"0x268bd7FC6061Bda7Cbba95961C3988Ca913F8aE8","chainId":56}	{"name": "Iron Condor Capital", "symbol": "ICC", "decimals": 18}
{"address":"0xb3f4cF5ff2cc3b5D5B5B84f59011E94648C8b798","chainId":56}	{"name": "PancakeSwapV3 Test Token", "symbol": "PCS-V3-TEST", "decimals": 18}
{"address":"0x028Df1b4C80d8c9A7f2DCB8e7c42241Fe9d891BC","chainId":56}	{"name": "Sharing Economy Alliance", "symbol": "SEA", "decimals": 18}
{"address":"0xF2cAaBf67f99D3AC5D0A4529722cFB874c9b35Bf","chainId":56}	{"name": "DollarBack", "symbol": "$BACK", "decimals": 9}
{"address":"0x5451DBDC76A1Ed4E910F3B01A109A7dA64F22687","chainId":56}	{"name": "PumpedCoin", "symbol": "PPC", "decimals": 18}
{"address":"0x4Ec28d5c9E5C256E128B0cb28628961Ebc949656","chainId":56}	{"name": "ReflectionToken", "symbol": "RFT", "decimals": 10}
{"address":"0xf7982006d9e653550952B81A8cbD1F4A17b2144B","chainId":56}	{"name": "Hold position", "symbol": "HOLD", "decimals": 18}
{"address":"0x833F307aC507D47309fD8CDD1F835BeF8D702a93","chainId":56}	{"name": "REVV", "symbol": "REVV", "decimals": 18}
{"address":"0xc199166639D15BDc97E2ca6e83C97878174F0E43","chainId":56}	{"name": "jaredfromsubway", "symbol": "JSY", "decimals": 18}
{"address":"0xcb49716ff66830b63460BF92B6FBE6080fc05447","chainId":56}	{"name": "Tairyo Inu", "symbol": "Tairyo", "decimals": 9}
{"address":"0xAdf89A86D96e9626a2d82EB28fF52db092Bd1Eed","chainId":56}	{"name": "AICODE", "symbol": "AICODE", "decimals": 18}
{"address":"0x44E21F8eA00e27A68cB7a148003d45B795187141","chainId":56}	{"name": "MUCOIN", "symbol": "MUCOIN", "decimals": 4}
{"address":"0x22CE7da7BDAc89BbA799B13C429B8c7333ea25C4","chainId":56}	{"name": "Red Pill Network", "symbol": "RPN", "decimals": 18}
{"address":"0x60c6e9521fEC9B4F1E77e48F47dC15c904eE8dd7","chainId":56}	{"name": "OpenELON", "symbol": "AI", "decimals": 18}
{"address":"0x88723d70Be3ADF97b7c8177704d66e5A312D3aF0","chainId":56}	{"name": "Popeye coin", "symbol": "PPE", "decimals": 18}
{"address":"0x06CD573afE515c121f2db935579F658852E5C090","chainId":56}	{"name": "universaltoken", "symbol": "UNI", "decimals": 18}
{"address":"0xf7acE785cfFDDCF8d58dc165e7623500E9Cd4191","chainId":56}	{"name": "DomoKun", "symbol": "DOMO", "decimals": 18}
{"address":"0x6FBf1fC2106c775ee25a3b6631a10174B502EB65","chainId":56}	{"name": "The Lamden Realm", "symbol": "TLR", "decimals": 18}
{"address":"0x92C0c7a140B7666078deCd3Efa0D6eeeF3214158","chainId":56}	{"name": "PEPEDAO", "symbol": "PEPEDAO", "decimals": 18}
{"address":"0x69E5420A92e8323C5094fA84F1655E29dD2270c2","chainId":56}	{"name": "TARALITY", "symbol": "TARAL", "decimals": 18}
{"address":"0x03fF0ff224f904be3118461335064bB48Df47938","chainId":56}	{"name": "Harmony ONE", "symbol": "ONE", "decimals": 18}
{"address":"0x8DB2350D78aBc13f5673A411D4700BCF87864dDE","chainId":1}	{"name": "swBTC", "symbol": "swBTC", "decimals": 8}
{"address":"0x5f0985A8aAd85e82fD592a23Cc0501e4345fb18c","chainId":1}	{"name": "ABDS USDT", "symbol": "ABDS", "decimals": 18}
{"address":"0x909bA3a03ff717c12eBb70De01627967f959b3Db","chainId":1}	{"name": "AKITO Token", "symbol": "AKITO", "decimals": 18}
{"address":"0xbD753EAdC37917d948B78Aee1BFaD3ba3ee43120","chainId":56}	{"name": "LuckyDollar", "symbol": "LKD", "decimals": 18}
{"address":"0x688FC86819317738e18098c8Ce20c7403575C8F2","chainId":56}	{"name": "Meme Inu", "symbol": "MEMU", "decimals": 18}
{"address":"0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE","chainId":1}	{"name": "SHIBA INU", "symbol": "SHIB", "decimals": 18}
{"address":"0xd26E61661B5542cF3413d863Cc679464f9F80841","chainId":56}	{"name": "bamboo coins", "symbol": "BaBo8", "decimals": 6}
{"address":"0xDB79c12d1d0670988A39B0E48b96e955eF922d24","chainId":56}	{"name": "Teddy Doge V2", "symbol": "Teddy V2", "decimals": 18}
{"address":"0x90E293dAE36937E7f1e36E35Ce5583619323DAbF","chainId":56}	{"name": "CORE DAO", "symbol": "CORE", "decimals": 18}
{"address":"0xa045E37a0D1dd3A45fefb8803D22457abc0A728a","chainId":56}	{"name": "Grizzly Honey", "symbol": "GHNY", "decimals": 18}
{"address":"0xDE5ed76E7c05eC5e4572CfC88d1ACEA165109E44","chainId":56}	{"name": "DEUS", "symbol": "DEUS", "decimals": 18}
{"address":"0x6D47c7EdFd970eB15aEa4f4B7107Eda967A118F0","chainId":56}	{"name": "AIservice", "symbol": "AIservice", "decimals": 18}
{"address":"0xE6682C78640012e3b57329F87c68CE9dc3e16C5d","chainId":56}	{"name": "PlatCoinToken", "symbol": "POINT", "decimals": 18}
{"address":"0x734548a9e43d2D564600b1B2ed5bE9C2b911c6aB","chainId":56}	{"name": "Meta Apes Peel", "symbol": "PEEL", "decimals": 18}
{"address":"0x352Cb5E19b12FC216548a2677bD0fce83BaE434B","chainId":56}	{"name": "BitTorrent", "symbol": "BTT", "decimals": 18}
{"address":"0x8c676279b23DAD04e77793138827496b9716F842","chainId":56}	{"name": "PassportBrosCoin", "symbol": "PBC", "decimals": 18}
{"address":"0x35Da89A339DE2c78F8FB1c5e1A9a9C6539e2FA8A","chainId":56}	{"name": "Utility Net Coin", "symbol": "UNC", "decimals": 18}
{"address":"0x911Aa8ed9F8Fb6A58a4Dc9505FAe605c065A3A17","chainId":56}	{"name": "Maltese", "symbol": "mts", "decimals": 8}
{"address":"0xfA404Cd092D68eCF9D2C50EE7a8651c34616e6AA","chainId":56}	{"name": "TETRA", "symbol": "TETRA", "decimals": 18}
{"address":"0x286e13533B44fF5eAbdc35DF5FA1E2DaaCEcc0A2","chainId":56}	{"name": "Binance Smart Chain Finance", "symbol": "BSCFi", "decimals": 18}
{"address":"0xf99f2Aec50adFde23cc67aB6240168B0a59f1D30","chainId":56}	{"name": "IVY", "symbol": "IVY", "decimals": 18}
{"address":"0xa593A6A46Dc4290c93Dc794bF069074709AbeB99","chainId":56}	{"name": "Gueddy Finance", "symbol": "GUEDDY", "decimals": 18}
{"address":"0xA2B3d74bf2c9348C10c69A9F7D17E7e7A3ba40F0","chainId":56}	{"name": "Bitcoin | t.me/BitcoinCoreGroup", "symbol": "BTC", "decimals": 18}
{"address":"0xDE8B2903709de4eE4C450CBAb5072822D975f94e","chainId":56}	{"name": "Bitcoin Anonymous | t.me/BitcoinCoreGroup", "symbol": "BTCA", "decimals": 18}
{"address":"0x4972115b367B20B35ff09C4bb6F9DE0F15993537","chainId":56}	{"name": "Bitcoin DAO | t.me/BitcoinCoreGroup", "symbol": "BTCDAO", "decimals": 18}
{"address":"0x18787400C72bb2266F5437E5DeaDa56ff381ca61","chainId":56}	{"name": "BNB DAO | t.me/BitcoinCoreGroup", "symbol": "BNBDAO", "decimals": 18}
{"address":"0x16b9a82891338f9bA80E2D6970FddA79D1eb0daE","chainId":56}	{"name": "Pancake LPs", "symbol": "Cake-LP", "decimals": 18}
{"address":"0x504946cBbD130B3bdA786c772647a1b9E4504e6B","chainId":56}	{"name": "ETH Finance", "symbol": "ETHFi", "decimals": 18}
{"address":"0x621dF268e376dF2996403EA99000aea6b0C68Db8","chainId":56}	{"name": "BNB Finance", "symbol": "BNBFi", "decimals": 18}
{"address":"0xF85BE0902a16fb87D447021d6e4517b38a15087d","chainId":56}	{"name": "PalmPay", "symbol": "PALM", "decimals": 18}
{"address":"0xE6906717f129427eEbADe5406De68CADD57AA0c0","chainId":56}	{"name": "Meta Interstellar Token", "symbol": "MIT", "decimals": 18}
{"address":"0x2E31743A1c568342175ada7A5a8b93a3a2e9801c","chainId":56}	{"name": "SYBER", "symbol": "SYBER", "decimals": 18}
{"address":"0x78fe55c91a6a02f6A882e5Ac765FFfd9984e5738","chainId":1}	{"name": "WEKTU", "symbol": "WEKTU", "decimals": 18}
{"address":"0xC6aa7ac863F5A31185680F4F13B9c1f1608C0B40","chainId":1}	{"name": "Super Coin", "symbol": "SUCO", "decimals": 18}
{"address":"0x453F92BC7472b0896d0661c1E7FAB4b05D9B1077","chainId":56}	{"name": "PepeTate", "symbol": "PEPE", "decimals": 8}
{"address":"0xa4a94dcf0dc96f7B51d5b099EfE10BDf150ffDBe","chainId":56}	{"name": "1000X", "symbol": "1000X", "decimals": 18}
{"address":"0xE56618E9f43f70dE45E263242BDd8aC137920683","chainId":56}	{"name": "Damex-Token", "symbol": "DXT", "decimals": 18}
{"address":"0xD9839e24417920c22dE5f54dc03ee0d7e5242eA7","chainId":56}	{"name": "Do Not Buy", "symbol": "NO", "decimals": 18}
{"address":"0xB0DcDaAEfdA96CE9902DAFb8d98572A0d69450Bc","chainId":56}	{"name": "NeuroWorld", "symbol": "NW", "decimals": 18}
{"address":"0x29E381AEBAd318eC2806F535D384741ebfc50Ccb","chainId":56}	{"name": "Big Rich", "symbol": "BG", "decimals": 18}
{"address":"0x0700928CcE5B19E8304194FEaA462c123BEeBC79","chainId":56}	{"name": "ElonMuskCoin", "symbol": "EMUSK", "decimals": 18}
{"address":"0xb7bDef1f01d6D283535981f50143112c076b0918","chainId":56}	{"name": "KEFTEME", "symbol": "KFT", "decimals": 18}
{"address":"0x5Be55db869E7B2eC4Cb1CA71097cE1bD6daC60f6","chainId":56}	{"name": "Soil Coin", "symbol": "SLC", "decimals": 18}
{"address":"0x0D810097e1E089243401957100675DbcC08F1C8a","chainId":56}	{"name": "LuckyDollar", "symbol": "LKD", "decimals": 18}
{"address":"0x4eb99DeA4879b8a36b398d0Ed06d54B777B1d43D","chainId":1}	{"name": "USDollarToken", "symbol": "USDT", "decimals": 6}
{"address":"0xD2f24E32ea5B6C3d91f5220F19ea11dddb181Df9","chainId":1}	{"name": "AncientSeaShells", "symbol": "ASS", "decimals": 18}
{"address":"0x366863C4d67f87Cc1238D1008C7053f96E53e559","chainId":1}	{"name": "Sailor", "symbol": "Sailor", "decimals": 18}
{"address":"0x2829A2D873e5d9Fd7BBAD8E8a72DFd6Cb1aFEc13","chainId":56}	{"name": "Lil Pepe", "symbol": "RAP", "decimals": 18}
{"address":"0x06484EE9f847bA314b06dDFa5ce0be2f29Fd8dff","chainId":56}	{"name": "Real Unlimited Gains", "symbol": "RUG", "decimals": 18}
{"address":"0x216AD4f5088302ef0E91101d3603912069b363ea","chainId":56}	{"name": "SIMPSONS", "symbol": "SPS", "decimals": 18}
{"address":"0xd3f54B03b4f278cd75a89BE4840aA735A47d4F79","chainId":56}	{"name": "Jui$y", "symbol": "Jui$y", "decimals": 9}
{"address":"0x26BBC60EddCC2aFce52c866b0Fc0B3B764aDd39D","chainId":56}	{"name": "Bunchie", "symbol": "bunch", "decimals": 18}
{"address":"0xB8c77482e45F1F44dE1745F52C74426C631bDD52","chainId":1}	{"name": "BNB", "symbol": "BNB", "decimals": 18}
{"address":"0x1E76649a0F0B13c430d128B78C236Da9A0aBB8bE","chainId":1}	{"name": "Bitsee (Btcsec) by BitSecure", "symbol": "BTCSEC", "decimals": 18}
{"address":"0xF2236118Fd593Bc7DfaB939f12Bde675B22b2fd2","chainId":56}	{"name": "PEPEBSC", "symbol": "PEPE", "decimals": 18}
{"address":"0xdf82B5879C21DBaA916e1eBC6049869B3206bCc0","chainId":56}	{"name": "Teddy", "symbol": "TED", "decimals": 18}
{"address":"0xa645995e9801F2ca6e2361eDF4c2A138362BADe4","chainId":56}	{"name": "SellToken", "symbol": "SELLC", "decimals": 18}
{"address":"0x9145391Ca3371192F3962DE13C082Bf97CB0f8b3","chainId":56}	{"name": "WatchDogs", "symbol": "WDS", "decimals": 18}
{"address":"0xdd4d162612Ca87FBD23DE5E4530733414E06011e","chainId":56}	{"name": "PepeZilla", "symbol": "PepeZilla", "decimals": 18}
{"address":"0x7B9A50f68eE6257522A262a3c679C876FFDF58AD","chainId":56}	{"name": "PEPSI", "symbol": "PPSI", "decimals": 18}
{"address":"0xE2358Fb8FeB6460aAEb17a268E3fFE867103eC43","chainId":56}	{"name": "TOKEN-TRADE.NET", "symbol": "TTN", "decimals": 18}
{"address":"0x168e3b1746Aa249a9b3603B70605924fE255Ee1a","chainId":56}	{"name": "GAMER", "symbol": "GMR", "decimals": 18}
{"address":"0xEe2815F80A866CB60763DDe8974BCF2F748B09A0","chainId":56}	{"name": "PEPE", "symbol": "PEPE", "decimals": 18}
{"address":"0x9ee7a62EE4F957910e97Eb6e2F7950c4314D410f","chainId":56}	{"name": "Kermit", "symbol": "Kermit", "decimals": 18}
{"address":"0x531780FAcE85306877D7e1F05d713D1B50a37F7A","chainId":56}	{"name": "BSHARE", "symbol": "BSHARE", "decimals": 18}
{"address":"0x1Be9F31e1Eb61266c26c992e884252b323D1e892","chainId":56}	{"name": "XEN DAO", "symbol": "XD", "decimals": 18}
{"address":"0xd05B1cFf02b5955c8D1CECeD2fE12eD12804974D","chainId":56}	{"name": "Micromines", "symbol": "MICRO", "decimals": 18}
{"address":"0xEd376501F61046A3f43Dac6d5Ab51A700dda46fc","chainId":56}	{"name": "Cannation", "symbol": "CNNC", "decimals": 18}
{"address":"0xeBAA15FBBa128AC4b4aeAf2526E93fe64982396A","chainId":56}	{"name": "wyy", "symbol": "wyy", "decimals": 18}
{"address":"0x468Bce20740E62e7999a63C8c528500bd12C5Cd0","chainId":56}	{"name": "PEPEMUSK", "symbol": "PEPEMUSK", "decimals": 18}
{"address":"0xFBB8b38CE3E8653cFc8bc3627f673EA17ACAE50a","chainId":56}	{"name": "PEPEDU", "symbol": "PDU", "decimals": 18}
{"address":"0xEF0dcCa1eb33b51975a0fC1B9BF2124c2e3aF08b","chainId":56}	{"name": "Son Goku Token", "symbol": "SGT", "decimals": 18}
{"address":"0x0120A6472dd61285672ccA6150f844433d12D830","chainId":56}	{"name": "EASV1", "symbol": "EASV1", "decimals": 18}
{"address":"0xDc20a7f4EC54ABd746449B77c424Fc60C73D8471","chainId":56}	{"name": "SpaceXverse", "symbol": "SVR", "decimals": 18}
{"address":"0x9517A53404b97b2d6CA9b0D35ECDBBA563272936","chainId":56}	{"name": "DOGEMUSK", "symbol": "DOGEMUSK", "decimals": 18}
{"address":"0x00DA1C90af9a55152761493d48175cfC0bc1CBD0","chainId":56}	{"name": "Niobium Coin", "symbol": "NBC", "decimals": 18}
{"address":"0x1B3E6F2e0E8715aEf6B3da20B882BaecBB6e3fd6","chainId":56}	{"name": "Sauce", "symbol": "Sauce", "decimals": 6}
{"address":"0xB071Bd5b22f33B40a8324152bdb3c5D02a2f2f49","chainId":56}	{"name": "CryptoDragonBall", "symbol": "DRB", "decimals": 18}
{"address":"0x191D288396cC6CFAE221D64bd7Fe83A0B7aed2f2","chainId":56}	{"name": "KASTA CRYPTO", "symbol": "KASTA", "decimals": 9}
{"address":"0x33223Bd8845EE122a75041b8Bb47760E3aD518d2","chainId":56}	{"name": "MonekyInu", "symbol": "MINU", "decimals": 18}
{"address":"0x2E86FA6C4D394E06CC791EE5A4483588D2171CbF","chainId":56}	{"name": "BabyAlternaNetwork", "symbol": "BAN", "decimals": 9}
{"address":"0xfB31d8dA5785AeF97D84d31BDAbC784e1768032F","chainId":56}	{"name": "Perfuel", "symbol": "PRF", "decimals": 3}
{"address":"0x1cdB2717D4657b2D31607F9437BC665A038707C2","chainId":56}	{"name": "sn", "symbol": "sn", "decimals": 18}
{"address":"0x32BD8794A3b51018cc86A30997F73b57FC8755d1","chainId":56}	{"name": "fantasy coin", "symbol": "FTY", "decimals": 18}
{"address":"0xB0e2298D29eF3B2D6841bb3aef6e5Bc15635E45c","chainId":56}	{"name": "Sui", "symbol": "SUI", "decimals": 18}
{"address":"0x19857937848C02AfbdE8B526610f0F2F89e9960d","chainId":56}	{"name": "AmpleSwap Token", "symbol": "AMPLE", "decimals": 18}
{"address":"0xBA2A373E20777af6A6a6C344249B48EF83a65EDB","chainId":56}	{"name": "Kanji", "symbol": "KNJI", "decimals": 18}
{"address":"0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7","chainId":1}	{"name": "SKALE", "symbol": "SKL", "decimals": 18}
{"address":"0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D","chainId":1}	{"name": "Cartesi Token", "symbol": "CTSI", "decimals": 18}
{"address":"0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30","chainId":1}	{"name": "Injective Token", "symbol": "INJ", "decimals": 18}
{"address":"0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F","chainId":1}	{"name": "Trace Token", "symbol": "TRAC", "decimals": 18}
{"address":"0xf091867EC603A6628eD83D274E835539D82e9cc8","chainId":1}	{"name": "Zeta", "symbol": "ZETA", "decimals": 18}
{"address":"0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD","chainId":1}	{"name": "LoopringCoin V2", "symbol": "LRC", "decimals": 18}
{"address":"0x590F820444fA3638e022776752c5eEF34E2F89A6","chainId":1}	{"name": "Alephium (AlphBridge)", "symbol": "ALPH", "decimals": 18}
{"address":"0x1cF4592ebfFd730c7dc92c1bdFFDfc3B9EfCf29a","chainId":1}	{"name": "WAVES", "symbol": "WAVES", "decimals": 18}
{"address":"0x226bb599a12C826476e3A771454697EA52E9E220","chainId":1}	{"name": "Propy", "symbol": "PRO", "decimals": 8}
{"address":"0x940a2dB1B7008B6C776d4faaCa729d6d4A4AA551","chainId":1}	{"name": "Dusk Network", "symbol": "DUSK", "decimals": 18}
{"address":"0x8f8221aFbB33998d8584A2B05749bA73c37a938a","chainId":1}	{"name": "Request Token", "symbol": "REQ", "decimals": 18}
{"address":"0x6c5bA91642F10282b576d91922Ae6448C9d52f4E","chainId":1}	{"name": "Phala", "symbol": "PHA", "decimals": 18}
{"address":"0x5732046A883704404F284Ce41FfADd5b007FD668","chainId":1}	{"name": "Bluzelle Token", "symbol": "BLZ", "decimals": 18}
{"address":"0xABD4C63d2616A5201454168269031355f4764337","chainId":1}	{"name": "Orderly Network", "symbol": "ORDER", "decimals": 18}
{"address":"0x27Ae27110350B98d564b9A3eeD31bAeBc82d878d","chainId":56}	{"name": "CumRocket", "symbol": "CUMMIES", "decimals": 18}
{"address":"0x42d046a16fC24fB0751A0d143CabA65C0B770EF3","chainId":56}	{"name": "ZETA", "symbol": "ZETA", "decimals": 18}
{"address":"0x881020E5883Da108Bb388132E0D2BcC24F252558","chainId":56}	{"name": "SUI BSC", "symbol": "BSC", "decimals": 9}
{"address":"0x8e85b9E96093BcF48f9619E63b00789C141Bb1E8","chainId":56}	{"name": "IMBDAO", "symbol": "IMBDAO", "decimals": 18}
{"address":"0x69d1CF10D89d543387Aa94cD6d6F28e4F9b2BcBf","chainId":56}	{"name": "Pi Network", "symbol": "PI", "decimals": 18}
{"address":"0x67CaB2724fc6c1f7BAd33b714f7754AaFbE1fBA2","chainId":56}	{"name": "Poppy", "symbol": "POPY", "decimals": 18}
{"address":"0x193f4A4a6ea24102F49b931DEeeb931f6E32405d","chainId":1}	{"name": "TLOS", "symbol": "TLOS", "decimals": 18}
{"address":"0x9508D9686e4AA6481F2a80B39922e3c672BAD407","chainId":56}	{"name": "AI BNB Doge", "symbol": "AIDOGE", "decimals": 18}
{"address":"0x965C4793dA091f1f48028BeF90B8Ef5D18ea444D","chainId":56}	{"name": "Papa", "symbol": "PAPA", "decimals": 18}
{"address":"0xF09DeE495c26bb5B9B36Be88d229481bD2Cc8E61","chainId":56}	{"name": "BitcoinLFG", "symbol": "BTCLFG", "decimals": 9}
{"address":"0xC9897dbb71025dC61B7A5AEAF7a282561F129036","chainId":56}	{"name": "SelfMadeMillionaire", "symbol": "SMM", "decimals": 18}
{"address":"0x67c4f69425a1bB5AB07C20a7c9fE2deB62095696","chainId":56}	{"name": "TLB", "symbol": "TLB", "decimals": 6}
{"address":"0x9717e95FF070d42479BC9dA6592d4A1d17F95bcb","chainId":56}	{"name": "order", "symbol": "ORDI", "decimals": 16}
{"address":"0xA01aFE4D38352c00ea0cCF83Fea54665ece77EAE","chainId":56}	{"name": "PEDE (PEPE FRIEND)", "symbol": "PEDE", "decimals": 18}
{"address":"0x50807408D351bfF16202387B603984F4De981209","chainId":56}	{"name": "AZMASK", "symbol": "AZM", "decimals": 8}
{"address":"0xe94515AB9Dd71b86DaCE1719301197B10238341b","chainId":56}	{"name": "SAFETRADESWORLD", "symbol": "STW", "decimals": 18}
{"address":"0xEd786bAb9276E87524429514f944b283E6DDDe87","chainId":1}	{"name": "Dragon Ball Coin se7en", "symbol": "BALL", "decimals": 18}
{"address":"0xE7e83B14F8edAFc80dB2709910F3Fb02fbF710cB","chainId":56}	{"name": "Shibpepe", "symbol": "Shibpepe", "decimals": 18}
{"address":"0x91Be9d780cABF74301900436Cb0e91FE2eab8F94","chainId":56}	{"name": "CyberTitans", "symbol": "LITT", "decimals": 18}
{"address":"0xd3b048670B00B8eee22b11e5b5dA1019D79897D6","chainId":1}	{"name": "Pancakeswap Bunny", "symbol": "BUNNY", "decimals": 18}
{"address":"0xB32A8EB1D436713DC2F4a18A26F3fDfD3c409936","chainId":56}	{"name": "Tinder Pepe", "symbol": "TPEPE", "decimals": 18}
